Counter	Image	class label	Myr	Viewpoint	Delta PA	v_asym	s_asym	resids	lambda_r	epsilon	A	A_2	deltapos	deltapos2	nspax	re	meanvel	varvel	skewvel	kurtvel	meansig	varsig	skewsig	kurtsig	abskewvel	abskewsig	random
110	fg3_m12	1	5.18	2	15.01	0.12	0.02	9.54	0.14	0.14	26.41	9.75	0.3	0.21	368	7.22	-16.87	43.36	0.08	-0.83	151.32	24.49	0.33	-0.82	0.08	0.33	-0.53
111	fg3_m12	1	5.18	3	19.89	0.07	0.06	13.66	0.31	0.49	23.24	20.58	0.0	0.48	368	10.97	9.15	62.61	-0.18	-0.2	163.74	23.6	0.78	0.13	0.18	0.78	-0.58
112	fg3_m12	1	5.18	4	17.76	0.08	0.04	7.67	0.16	-0.05	16.02	4.38	0.3	0.48	368	7.66	-19.18	34.48	0.09	-1.01	152.74	36.24	0.88	-0.13	0.09	0.88	0.11
113	fg3_m12	1	5.18	5	62.37	0.05	0.05	20.8	0.3	0.44	10.79	13.27	0.3	0.48	368	8.96	-26.92	68.56	0.04	-0.72	166.94	34.85	0.68	-0.47	0.04	0.68	-1.68
114	fg3_m12	1	5.18	6	23.7	0.03	0.03	8.46	0.28	0.52	32.1	24.63	0.0	0.64	368	10.78	4.18	55.05	0.11	-0.23	160.68	18.33	0.51	-0.5	0.11	0.51	-1.69
115	fg3_m12	1	5.57	0	66.25	0.04	0.03	17.46	0.22	0.49	11.82	11.14	0.3	0.48	368	8.37	-20.18	67.86	0.07	-0.73	163.04	30.84	0.44	-0.81	0.07	0.44	-1.52
116	fg3_m12	1	5.57	1	64.46	0.06	0.04	9.91	0.25	0.24	11.67	14.02	0.3	0.77	368	9.01	-12.78	60.57	-0.06	-1.0	161.79	34.42	0.59	-0.59	0.06	0.59	0.79
117	fg3_m12	1	5.57	2	34.84	0.06	0.08	12.53	0.19	0.13	8.57	6.38	0.3	0.48	368	7.65	-19.31	42.76	0.15	-0.96	157.25	37.14	0.89	-0.22	0.15	0.89	0.8
118	fg3_m12	1	5.57	3	20.35	0.08	0.06	14.53	0.28	0.48	20.12	25.17	0.43	0.48	368	10.31	16.65	60.23	-0.03	-0.22	164.8	25.35	0.86	0.09	0.03	0.86	2.87
119	fg3_m12	1	5.57	6	28.58	0.04	0.03	11.98	0.29	0.51	31.88	29.49	0.3	0.64	368	10.54	4.08	59.7	0.17	-0.25	165.01	24.32	1.03	0.33	0.17	1.03	0.82
120	fg3_m12	1	6.06	0	68.38	0.05	0.04	13.31	0.45	0.4	15.09	27.37	0.68	0.77	1043	28.2	-8.65	87.35	-0.02	-1.39	145.5	23.75	1.72	3.15	0.02	1.72	-1.01
121	fg3_m12	1	6.06	1	62.17	0.03	0.02	10.38	0.41	0.66	4.39	9.91	0.3	0.21	1098	28.74	-17.76	74.31	-0.01	-1.33	137.37	22.98	1.49	1.85	0.01	1.49	0.25
122	fg3_m12	1	6.06	2	16.29	0.06	0.04	12.23	0.19	0.09	5.83	7.59	0.0	0.21	368	7.9	-26.59	44.27	-0.01	-1.0	156.35	30.47	0.74	-0.34	0.01	0.74	-1.07
123	fg3_m12	1	6.06	3	28.87	0.08	0.04	18.83	0.45	0.84	11.84	12.75	0.0	0.77	967	35.77	14.36	88.72	0.01	-1.14	148.61	20.96	1.74	2.83	0.01	1.74	-0.56
124	fg3_m12	1	6.06	5	51.18	0.05	0.06	19.02	0.28	0.48	43.93	61.13	0.0	0.64	368	9.34	-14.2	67.35	-0.07	-0.47	165.1	29.0	0.68	-0.36	0.07	0.68	1.38
125	fg3_m12	1	6.06	6	28.49	0.03	0.03	10.37	0.34	0.5	5.23	9.52	0.3	0.48	692	11.75	9.3	74.28	0.07	-0.46	149.79	18.94	1.13	1.02	0.07	1.13	-0.26
126	fg3_m12	1	0.05	0	47.46	0.03	0.07	7.44	0.56	0.15	1.12	3.53	0.3	0.48	764	14.45	-2.12	51.91	-0.04	-1.11	62.92	19.39	0.09	0.89	0.04	0.09	-0.39
127	fg3_m12	1	0.05	1	64.09	0.05	0.08	13.04	0.86	0.85	2.98	1.7	0.3	0.48	913	23.5	-95.11	109.56	-0.0	-1.42	53.68	18.24	-0.06	1.02	0.0	0.06	0.79
128	fg3_m12	1	0.05	2	59.37	0.04	0.07	11.12	0.86	0.83	6.57	5.85	0.3	0.21	1013	24.42	25.97	109.99	-0.01	-1.38	56.89	19.14	-0.21	0.55	0.01	0.21	-0.71
129	fg3_m12	1	0.05	4	56.77	0.03	0.08	8.98	0.78	0.21	8.47	22.47	0.3	0.48	1256	15.14	-88.53	70.27	-0.04	-1.13	62.27	22.49	0.33	0.77	0.04	0.33	-1.18
130	fg3_m12	1	0.05	5	51.6	0.02	0.06	12.27	0.74	0.41	3.06	7.61	0.43	0.21	1256	16.68	23.5	85.79	-0.03	-1.1	59.57	20.7	0.15	0.22	0.03	0.15	-0.26
131	fg3_m12	1	0.05	6	84.64	0.03	0.07	10.38	0.85	0.85	0.67	2.59	0.61	0.77	985	22.87	55.33	114.45	-0.04	-1.42	53.55	22.83	1.9	15.66	0.04	1.9	-0.87
132	fg3_m12	1	0.1	0	47.36	0.03	0.07	7.8	0.58	0.12	3.84	18.0	0.43	0.21	1256	14.88	3.73	59.6	-0.07	-1.19	58.25	20.57	-0.02	0.45	0.07	0.02	-0.83
133	fg3_m12	1	0.1	1	66.11	0.06	0.09	11.07	0.87	0.85	4.26	2.4	0.0	0.48	895	22.9	-100.57	113.89	0.01	-1.43	54.67	18.17	-0.06	0.53	0.01	0.06	-0.05
134	fg3_m12	1	0.1	2	56.67	0.05	0.09	11.95	0.87	0.83	2.52	2.74	0.0	0.21	985	23.8	27.91	116.16	-0.02	-1.38	56.85	18.08	-0.16	0.6	0.02	0.16	-0.31
135	fg3_m12	1	0.1	3	80.36	0.03	0.07	8.93	0.78	0.29	6.02	15.85	0.3	0.48	1256	16.25	76.61	81.55	-0.04	-1.14	60.42	22.45	0.2	0.78	0.04	0.2	-0.79
136	fg3_m12	1	0.1	4	55.22	0.03	0.1	8.7	0.79	0.21	1.78	6.94	1.36	0.77	1256	15.24	-94.92	71.85	0.01	-1.2	61.6	24.92	0.15	0.32	0.01	0.15	0.14
137	fg3_m12	1	0.1	5	53.06	0.02	0.06	12.53	0.76	0.4	2.71	7.04	0.0	0.21	1256	16.85	22.72	88.78	-0.02	-1.1	58.71	22.09	0.22	0.11	0.02	0.22	-0.87
138	fg3_m12	1	0.1	6	85.25	0.04	0.08	11.27	0.86	0.84	4.5	9.44	0.43	1.07	970	22.09	59.01	119.23	-0.01	-1.42	54.52	18.59	-0.14	0.78	0.01	0.14	1.01
139	fg3_m12	1	0.2	0	49.18	0.03	0.08	6.08	0.58	0.15	3.11	8.78	0.68	0.64	764	13.87	-3.87	54.31	0.01	-1.19	61.47	19.95	0.02	0.5	0.01	0.02	-1.3
140	fg3_m12	1	0.2	1	74.79	0.05	0.09	19.09	0.87	0.85	5.05	2.69	0.3	0.48	872	23.39	-113.93	114.37	0.07	-1.31	53.77	20.84	0.19	1.23	0.07	0.19	1.3
141	fg3_m12	1	0.2	2	60.89	0.05	0.07	11.18	0.87	0.82	3.89	4.0	0.3	0.21	999	23.98	23.95	115.66	-0.01	-1.37	57.49	16.57	-0.11	0.94	0.01	0.11	1.2
142	fg3_m12	1	0.2	3	77.8	0.04	0.09	14.73	0.8	0.31	4.9	11.26	1.55	0.48	1256	15.54	95.36	79.64	-0.05	-1.14	60.54	25.4	0.54	1.48	0.05	0.54	-1.19
143	fg3_m12	1	0.2	4	55.77	0.03	0.09	8.6	0.83	0.23	2.61	8.62	0.91	0.64	764	14.14	-105.87	63.75	-0.05	-1.18	65.23	24.56	-0.13	0.09	0.05	0.13	0.19
144	fg3_m12	1	0.2	5	53.34	0.03	0.07	11.97	0.76	0.42	1.67	8.3	0.68	0.48	1256	17.25	25.56	86.41	-0.06	-1.14	56.63	22.34	0.1	0.04	0.06	0.1	-0.53
145	fg3_m12	1	0.2	6	84.0	0.04	0.08	11.81	0.86	0.86	1.04	1.92	0.68	0.77	964	22.79	76.12	119.1	-0.06	-1.39	53.94	19.49	-0.35	0.94	0.06	0.35	2.12
146	fg3_m12	1	0.29	0	50.99	0.03	0.08	7.43	0.58	0.11	3.18	12.61	0.61	0.21	764	14.52	1.94	53.49	-0.06	-1.2	60.45	20.67	-0.01	0.57	0.06	0.01	-1.82
147	fg3_m12	1	0.29	1	65.8	0.05	0.08	11.65	0.87	0.84	4.89	4.82	0.68	0.77	879	22.59	-132.11	120.31	-0.12	-0.0	59.66	48.51	6.11	46.17	0.12	6.11	-1.15
148	fg3_m12	1	0.29	2	58.84	0.04	0.08	12.91	0.86	0.81	4.11	3.91	0.3	0.21	1054	23.65	13.32	117.53	-0.0	-1.36	56.72	19.2	0.15	0.37	0.0	0.15	-1.57
149	fg3_m12	1	0.29	3	77.33	0.03	0.09	10.03	0.86	0.29	8.95	14.91	1.52	0.48	1256	16.45	125.7	79.38	-0.04	-1.15	62.54	26.74	0.24	0.39	0.04	0.24	-0.86
150	fg3_m12	1	0.29	4	57.39	0.04	0.1	8.33	0.86	0.18	2.54	7.2	1.25	0.88	764	14.66	-123.39	62.26	-0.03	-1.14	67.77	24.25	0.04	0.19	0.03	0.04	-0.42
151	fg3_m12	1	0.29	5	51.23	0.03	0.07	12.29	0.75	0.41	4.19	13.52	0.61	0.21	1256	16.19	13.78	89.29	-0.04	-1.09	57.56	23.19	-0.23	0.07	0.04	0.23	0.0
152	fg3_m12	1	0.39	0	63.33	0.03	0.07	7.39	0.57	0.37	3.03	8.65	0.3	0.21	1256	15.57	-1.55	58.27	0.0	-1.19	60.74	22.09	0.21	0.64	0.0	0.21	0.23
153	fg3_m12	1	0.39	1	63.82	0.05	0.08	17.05	0.91	0.49	3.28	6.49	1.52	0.21	1378	20.31	233.33	109.57	-0.12	-1.29	89.15	52.74	1.62	3.43	0.12	1.62	1.02
154	fg3_m12	1	0.39	2	71.97	0.04	0.08	15.82	0.79	0.67	3.59	9.8	0.61	2.16	1577	22.49	-52.3	126.12	0.32	-0.78	65.3	24.06	0.41	0.57	0.32	0.41	0.88
155	fg3_m12	1	0.39	3	75.86	0.03	0.1	8.94	0.93	0.41	24.83	54.21	1.92	0.21	1858	20.17	189.92	76.41	0.06	-1.02	64.22	34.13	0.79	0.31	0.06	0.79	-0.6
156	fg3_m12	1	0.39	4	58.55	0.03	0.1	10.05	0.81	0.21	3.22	9.76	0.68	0.48	1876	20.42	-106.5	82.07	0.05	-1.37	64.29	25.76	0.42	0.15	0.05	0.42	-1.04
157	fg3_m12	1	0.39	5	45.96	0.03	0.07	12.25	0.8	0.32	13.49	39.53	1.21	0.77	2449	21.42	-48.63	121.28	-0.1	-1.35	61.38	23.42	0.31	0.31	0.1	0.31	-1.62
158	fg3_m12	1	0.59	0	57.72	0.04	0.07	10.97	0.34	0.37	3.35	3.98	0.3	0.64	368	11.13	-3.32	55.79	0.0	-1.17	89.36	22.22	0.3	-0.38	0.0	0.3	0.29
159	fg3_m12	1	0.59	1	76.79	0.06	0.09	14.57	0.66	0.78	38.24	32.15	0.61	1.07	507	14.2	-23.96	94.76	-0.09	-1.3	95.66	26.97	-0.01	-0.41	0.09	0.01	-0.52
160	fg3_m12	1	0.59	2	63.68	0.04	0.07	14.09	0.71	0.59	11.09	17.8	0.61	0.48	746	14.26	-52.6	89.9	0.11	-0.96	87.51	24.59	0.15	-0.57	0.11	0.15	-0.31
161	fg3_m12	1	0.59	3	72.39	0.05	0.06	13.4	0.65	0.51	3.92	11.38	0.43	0.48	749	13.69	61.48	81.29	-0.09	-1.17	81.06	30.11	0.44	-0.59	0.09	0.44	-0.95
162	fg3_m12	1	0.59	4	89.63	0.07	0.06	12.83	0.42	0.28	36.26	36.42	0.43	1.16	368	11.01	-19.11	61.28	-0.15	-1.19	90.72	23.87	0.45	-0.07	0.15	0.45	0.23
163	fg3_m12	1	0.59	5	44.39	0.05	0.05	19.29	0.59	0.43	7.27	11.38	0.43	0.48	764	11.59	-58.4	83.43	0.33	-0.77	90.26	26.64	0.06	-0.68	0.33	0.06	1.06
164	fg3_m12	1	0.59	6	83.75	0.04	0.07	13.24	0.75	0.88	4.13	12.92	1.25	0.48	1069	21.28	34.02	105.93	0.13	-1.04	74.59	30.68	0.24	-0.33	0.13	0.24	1.32
165	fg3_m12	1	0.78	0	72.35	0.07	0.1	10.53	0.25	-0.18	10.91	16.46	0.0	0.48	368	7.93	10.31	50.7	-0.18	-1.17	98.22	30.16	0.95	0.2	0.18	0.95	1.0
166	fg3_m12	1	0.78	1	77.07	0.03	0.03	11.27	0.61	0.66	7.81	7.63	0.3	1.07	629	13.89	-12.96	83.43	-0.11	-1.09	86.5	21.83	0.42	-0.38	0.11	0.42	1.19
167	fg3_m12	1	0.78	2	58.42	0.03	0.05	20.42	0.49	0.67	7.27	7.34	0.3	0.21	368	9.12	-18.97	81.54	-0.06	-0.98	105.16	21.21	0.32	-0.39	0.06	0.32	-0.08
168	fg3_m12	1	0.78	3	67.4	0.04	0.05	11.85	0.38	0.39	6.34	9.83	0.3	0.48	368	8.8	26.72	73.68	-0.11	-1.14	107.48	31.03	0.88	0.34	0.11	0.88	0.32
169	fg3_m12	1	0.78	5	58.58	0.03	0.06	15.55	0.54	0.58	4.09	12.68	0.68	0.48	756	11.55	-26.99	85.24	0.06	-1.02	94.94	26.01	0.44	0.14	0.06	0.44	0.47
170	fg3_m12	1	0.78	6	71.15	0.02	0.04	8.33	0.63	0.7	4.76	6.73	0.3	0.48	617	12.88	13.32	86.93	-0.1	-1.22	91.92	18.52	0.31	-0.36	0.1	0.31	0.24
171	fg3_m12	1	0.98	0	74.56	0.04	0.05	7.69	0.26	0.29	6.65	5.59	0.43	0.64	368	8.04	-3.21	51.17	-0.01	-1.19	93.82	26.55	0.61	-0.05	0.01	0.61	-0.08
172	fg3_m12	1	0.98	1	85.46	0.03	0.05	10.46	0.68	0.71	15.98	42.93	0.3	0.48	870	16.31	-5.38	94.17	0.02	-1.23	83.99	20.94	0.46	1.17	0.02	0.46	0.48
173	fg3_m12	1	0.98	2	56.76	0.03	0.05	14.97	0.57	0.5	3.38	9.32	0.3	0.48	751	12.27	-13.54	87.33	0.06	-1.05	88.64	24.69	0.75	0.36	0.06	0.75	1.1
174	fg3_m12	1	0.98	3	67.46	0.03	0.08	13.9	0.37	0.33	2.44	4.09	0.3	0.48	368	8.49	12.91	75.94	-0.05	-1.08	104.87	26.53	0.75	0.08	0.05	0.75	-0.52
175	fg3_m12	1	0.98	4	74.67	0.04	0.04	5.76	0.23	0.24	16.89	15.87	0.0	0.48	368	8.09	-8.18	43.41	0.04	-1.09	92.95	24.18	0.47	-0.22	0.04	0.47	0.74
176	fg3_m12	1	0.98	5	57.98	0.03	0.07	9.12	0.54	0.6	17.7	29.56	0.0	0.21	742	12.6	-16.72	82.35	0.09	-0.93	90.73	23.69	0.85	0.42	0.09	0.85	-0.91
177	fg3_m12	1	0.98	6	70.1	0.02	0.03	9.61	0.67	0.68	2.97	5.23	0.43	0.64	872	15.19	7.08	93.51	-0.13	-1.27	81.81	21.04	0.42	0.01	0.13	0.42	0.52
178	fg3_m12	1	1.17	1	83.16	0.03	0.06	9.63	0.58	0.65	13.1	5.72	0.3	0.48	636	12.73	-0.72	89.58	0.04	-1.0	94.8	24.68	0.62	0.71	0.04	0.62	1.37
179	fg3_m12	1	1.17	2	53.33	0.03	0.05	14.97	0.5	0.57	3.17	9.14	0.3	0.21	761	11.51	-11.17	86.51	0.03	-1.01	91.78	25.91	1.13	1.07	0.03	1.13	-0.49
180	fg3_m12	1	1.17	4	74.62	0.03	0.05	5.34	0.09	0.07	10.83	6.81	0.3	0.21	368	4.81	-2.0	39.59	-0.02	-1.05	95.86	24.33	0.33	-0.67	0.02	0.33	0.22
181	fg3_m12	1	1.17	5	59.71	0.04	0.07	15.66	0.54	0.58	23.26	37.39	0.43	0.77	730	12.94	0.98	83.43	-0.09	-0.99	91.12	25.43	0.92	0.62	0.09	0.92	1.29
182	fg3_m12	1	1.17	6	64.36	0.03	0.05	11.41	0.66	0.75	7.31	12.96	0.0	0.48	786	15.55	-6.07	97.77	0.07	-1.28	88.2	21.17	0.94	0.73	0.07	0.94	1.16
183	fg3_m12	1	1.37	0	81.75	0.03	0.05	9.98	0.1	0.32	29.91	22.41	0.3	0.48	368	4.21	6.05	53.87	-0.03	-1.16	103.29	32.18	0.71	-0.37	0.03	0.71	1.08
184	fg3_m12	1	1.37	1	82.87	0.03	0.05	7.71	0.6	0.7	5.11	9.54	0.0	0.48	657	13.85	2.01	90.81	-0.14	-1.0	97.0	26.29	1.02	0.95	0.14	1.02	-0.27
185	fg3_m12	1	1.37	2	54.22	0.03	0.04	7.14	0.5	0.38	2.47	3.85	0.3	0.48	368	10.56	5.99	81.14	0.09	-1.02	104.91	26.42	0.52	-0.19	0.09	0.52	0.16
186	fg3_m12	1	1.37	3	59.71	0.03	0.08	11.41	0.37	0.36	2.77	5.39	0.3	0.48	368	9.41	-19.3	70.55	-0.07	-1.02	106.96	30.31	0.52	-0.52	0.07	0.52	-1.07
187	fg3_m12	1	1.37	4	68.49	0.05	0.05	5.49	0.14	0.26	18.64	5.82	0.0	0.48	368	6.39	8.56	39.0	-0.16	-1.03	95.7	25.65	0.3	-0.79	0.16	0.3	-1.32
188	fg3_m12	1	1.37	5	53.41	0.03	0.08	19.08	0.5	0.6	10.44	14.19	0.61	0.77	368	10.76	13.32	78.51	-0.03	-0.96	107.26	28.16	0.69	0.01	0.03	0.69	0.22
189	fg3_m12	1	1.37	6	67.21	0.03	0.05	9.88	0.68	0.74	3.33	4.52	0.3	0.64	803	16.42	-15.21	98.13	-0.09	-1.27	88.8	18.22	0.92	0.58	0.09	0.92	1.11
190	fg3_m12	1	1.56	0	81.47	0.03	0.05	11.0	0.24	-0.19	11.73	16.03	0.3	0.48	368	7.71	2.35	56.37	0.02	-1.18	101.52	29.3	0.55	-0.48	0.02	0.55	0.2
191	fg3_m12	1	1.56	1	89.96	0.03	0.06	11.23	0.55	0.66	8.86	6.14	0.3	0.48	659	12.39	26.7	89.53	0.05	-1.01	94.96	27.81	0.91	0.74	0.05	0.91	-0.04
192	fg3_m12	1	1.56	2	54.14	0.02	0.05	11.39	0.51	0.49	9.9	22.23	0.3	0.77	761	11.53	12.41	84.9	-0.08	-1.12	87.43	29.11	1.23	1.25	0.08	1.23	-0.74
193	fg3_m12	1	1.56	3	59.26	0.04	0.07	10.77	0.44	0.4	2.8	4.28	0.0	0.48	368	10.56	-33.83	72.15	-0.06	-1.12	110.11	35.72	0.84	-0.1	0.06	0.84	-1.18
194	fg3_m12	1	1.56	4	74.2	0.05	0.05	6.85	0.16	-0.1	33.35	43.4	0.0	0.21	368	5.26	18.52	34.73	-0.11	-0.96	90.94	19.84	0.15	-0.87	0.11	0.15	-0.81
195	fg3_m12	1	1.56	5	53.01	0.02	0.03	6.92	0.61	0.66	15.06	23.18	0.3	0.48	700	13.61	6.03	84.26	-0.04	-1.0	90.78	22.42	1.04	0.87	0.04	1.04	1.97
196	fg3_m12	1	1.56	6	64.82	0.02	0.04	10.36	0.68	0.76	2.96	4.3	0.43	0.64	791	16.41	-49.23	96.79	0.04	-1.32	88.97	21.35	0.8	0.23	0.04	0.8	1.36
